,P_STATUS,P_YEAR,P_PERIOD,P_PERIOD_ERROR_MIN,P_PERIOD_ERROR_MAX,S_RA,S_DEC,S_MAG,S_DISTANCE,S_DISTANCE_ERROR_MIN,S_DISTANCE_ERROR_MAX,S_MASS,S_RADIUS,S_RADIUS_ERROR_MIN,S_RADIUS_ERROR_MAX,S_TEMPERATURE,S_TEMPERATURE_ERROR_MIN,S_TEMPERATURE_ERROR_MAX,S_LOG_G,P_DISTANCE,P_PERIASTRON,P_APASTRON,P_DISTANCE_EFF,P_FLUX,P_FLUX_MIN,P_FLUX_MAX,P_TEMP_EQUIL,P_TEMP_EQUIL_MIN,P_TEMP_EQUIL_MAX,S_RADIUS_EST,S_RA_H,S_LUMINOSITY,S_HZ_OPT_MIN,S_HZ_OPT_MAX,S_HZ_CON_MIN,S_HZ_CON_MAX,S_HZ_CON0_MIN,S_HZ_CON0_MAX,S_HZ_CON1_MIN,S_HZ_CON1_MAX,S_SNOW_LINE,S_TIDAL_LOCK,P_HABZONE_OPT,P_HABZONE_CON,P_HABITABLE,P_ESI,P_RADIUS_EST,P_MASS_EST,P_SEMI_MAJOR_AXIS_EST
418,3.0,2016.0,4.8538693,-3.676e-05,3.676e-05,298.20072,48.267838,14.971,1245.0,-141.11,284.43,1.11,1.14,-0.12,0.26,6028.0,-163.81,134.42,4.37,0.058077681,0.058077681,0.058077681,0.058077682,455.79839,455.79839,455.79839,1177.1671,1177.1671,1177.1671,1.14,19.880049,1.5374157,0.91650037,2.1460975,1.1608533,2.0346958,1.227272,2.0346958,1.1205372,2.0346958,3.3477994,0.45056418,0.0,0.0,0.0,0.27066827,1.73755,3.6681895,0.058077681
419,3.0,2016.0,18.016211,-9.522e-05,9.522e-05,292.86984,46.741859,15.394,1396.0,-147.88,366.01,1.06,1.08,-0.11,0.29,5884.0,-103.16,77.63,4.39,0.13710517,0.13710517,0.13710517,0.13710517,66.637572,66.637572,66.637572,727.905,727.905,727.905,1.08,19.524657,1.2526416,0.83456745,1.9608745,1.05708,1.8590874,1.1176974,1.8590874,1.020391,1.8590874,3.0218798,0.46088495,0.0,0.0,0.0,0.25144675,2.4662,6.6476898,0.13710517
420,3.0,2014.0,45.902733,-0.000192,0.000192,291.50624,46.895779,13.177,171.96,-0.64,0.64,0.7119999999999994,0.67,-0.03,0.03,4632.0,-100.0,100.0,4.65,0.226,0.226,0.226,0.22600001,3.6248962,3.6248962,3.6248962,351.53519,351.53519,351.53519,0.67,19.43375,0.1851452,0.34243092,0.84093722,0.43374162,0.79728243,0.45921848,0.79728243,0.41873309,0.79728243,1.1617696,0.3939546044999998,0.0,0.0,0.0,0.58611654,1.33399,2.3419147,0.226
421,3.0,2002.0,1.2119189,-713.4360750000001,1020.8199999999998,269.14796,-29.539222,15.3,282.84,-1.83,1.83,1.1411,1.470099999999999,-0.09099999999999993,0.09149999999999996,6050.0,-101.3582,100.0,4.201100000000002,0.02383,0.02383,0.02383,0.023830001,108.06836119999994,97.18407687000004,111.27513689999996,817.5758775999997,799.8386154000001,827.4755816000002,1.469999999999999,17.943198,1.7366817910000003,1.0099643660000004,2.386368557,1.2795535199999997,2.264271171999998,1.353466508000001,2.263808661999999,1.2349691290000004,2.2627733909999996,3.5600577680000014,0.47589820719999976,0.0,0.0,0.0,0.06534109592999998,15.27923,441.78092,0.02383
422,3.0,2014.0,13.638723,-0.000491,0.000491,284.67728,44.797684,15.204,1390.97,-46.4,46.4,0.9232000000000004,0.9,-0.21,0.21,5602.0,-155.0,155.0,4.46,0.106,0.106,0.106,0.106,63.611312,63.611312,63.611312,719.49619,719.49619,719.49619,0.9,18.978486,0.7147367,0.64112322,1.5179549,0.8120659,1.4391591,0.85885342,1.4391591,0.78391305,1.4391591,2.2826368,0.4583802941,0.0,0.0,0.0,0.31178704,1.19947,1.8651456,0.106
423,3.0,2019.0,34.556,-0.01,0.014,73.980208,-63.260056,12.324,178.84,-0.88,0.89,0.87,0.84,-0.03,0.04,5026.0,-125.0,125.0,4.66,0.206987,0.2008999,0.2129001,0.20692177,9.4275506,8.8999061,9.994883,446.35059,440.0391,452.99075,0.84,4.9320141,0.40340117,0.49686139,1.2000568,0.62934798,1.1377616,0.66600774,1.1377616,0.60756517,1.1377616,1.7148745,0.44041038,0.0,0.0,0.0,0.17714874,11.28847,199.99963,0.2069
424,3.0,2014.0,1667.0,-31.0,33.0,278.37015,-11.636039,9.99,27.3,-34.681500000000014,36.02229999999999,0.57,0.52,-0.02,0.02,4475.0,-100.0,100.0,4.1,2.28285,2.166,2.394,2.2807134,0.018712911,0.016951932,0.020708593,94.183848,91.928402,96.645705,0.52,18.558011,0.097155523,0.24947719,0.61707889,0.31600176,0.58504435,0.33462662,0.58504435,0.30506595,0.58504435,0.84158409,0.37968657,0.0,0.0,0.0,0.083110123,14.156616,168.44884,2.28
425,3.0,2016.0,3.916243,-3e-06,3e-06,315.53197,7.056235,11.7,340.0,-60.0,60.0,1.55,1.98,-0.09,0.09,6430.0,-130.0,130.0,4.03,0.0562,0.0562,0.0562,0.056200001,1901.0358,1901.0358,1901.0358,1682.2575,1682.2575,1682.2575,1.98,21.035466,6.0043074,1.7677887,4.1078574,2.2390834,3.8946237,2.3664582,3.8946237,2.1611836,3.8946237,6.615996,0.52996133,0.0,0.0,0.0,0.051022735,18.2723,200.23164,0.0562
426,3.0,2016.0,5.8529626,-4.74e-06,4.74e-06,296.38554,48.233448,14.434,986.0,-126.89,262.25,1.1,1.15,-0.14,0.31,6000.0,-147.47,107.67,4.35,0.065598053,0.065598053,0.065598053,0.065598054,356.86786,356.86786,356.86786,1107.3165,1107.3165,1107.3165,1.15,19.759037,1.5356397,0.91753797,2.1498845,1.1621684,2.0382861,1.2286909,2.0382861,1.1218116,2.0382861,3.3458652,0.45610041,0.0,0.0,0.0,0.17805483,4.02439,15.266637,0.065598053
427,3.0,2015.0,4.5458841,-7.1e-06,7e-06,289.75229,41.634605,8.88,36.48,-0.04,0.04,0.76,0.75,-0.01,0.01,5046.0,-74.0,74.0,4.56,0.05115532,0.0336789,0.0639411,0.049415703,144.25217,79.917143,288.06093,866.48782,761.73673,1049.5811,0.75,19.31682,0.32673838,0.44672974,1.0781297,0.56584866,1.0221639,0.59879613,1.0221639,0.546263,1.0221639,1.543348,0.4885316,0.0,0.0,0.0,0.26249649,0.49324,0.077169769,0.04881
428,3.0,2012.0,2.21673,-2e-06,2e-06,41.039999,-30.169039,10.88,440.17,-8.52,8.52,2.78,2.18,-0.29,0.29,6250.0,-100.0,100.0,4.09,0.04677348,0.04677348,0.04677348,0.046773481,2969.7667,2969.7667,2969.7667,1880.7259,1880.7259,1880.7259,2.18,2.7360001,6.4971322,1.8587867,4.3328073,2.354353,4.1078961,2.4886193,4.1078961,2.2725067,4.1078961,6.8821578,0.64868332,0.0,0.0,0.0,0.062804601,14.4609,731.00441,0.04677348
429,3.0,2016.0,24.158868,-0.00385,0.003726,334.62198,-9.612382,15.309,66.56,-0.2,0.2,0.27,0.33,-0.03,0.03,3360.47,-86.34,87.24,4.9464,0.1066413,0.09434,0.11766,0.10616097,1.1141621,0.89879144,1.398057,261.15096,248.06166,277.02957,0.33,22.308133,0.012442757,0.091382816,0.23876697,0.11574906,0.22636744,0.12273235,0.22636744,0.11172513,0.22636744,0.30117719,0.29817579,1.0,0.0,1.0,0.90286374,1.28915,2.2098374,0.106
430,3.0,2016.0,4.1524472,-1.685e-05,1.685e-05,286.49043,38.374907,14.604,761.0,-58.2,105.6,0.94,0.92,-0.07,0.12,5598.0,-124.54,127.6,4.49,0.049517067,0.049517067,0.049517067,0.049517069,303.72885,303.72885,303.72885,1063.5708,1063.5708,1063.5708,0.92,19.099363,0.7447249,0.65458788,1.5500184,0.82912072,1.4695582,0.87689421,1.4695582,0.80037705,1.4695582,2.3300311,0.45142626,0.0,0.0,0.0,0.2876661,1.40125,2.5458987,0.049517067
431,3.0,2014.0,10.300682,-0.000254,0.000254,292.47971,38.514927,15.319,2155.2,-144.73,144.73,1.1901999999999995,1.38,-0.26,0.26,6165.0,-100.0,100.0,4.23,0.098,0.098,0.098,0.098000002,256.64156,256.64156,256.64156,1019.71,1019.71,1019.71,1.38,19.498649,2.4647856,1.1507936,2.686911,1.4576071,2.5474364,1.5408347,2.5474364,1.4069541,2.5474364,4.2389017,0.4668670922999999,0.0,0.0,0.0,0.24306211,2.34289,6.0932651,0.098
432,3.0,2016.0,3.8868952,-2.241e-05,2.241e-05,293.03774,46.277508,13.294,1140.95,-17.61,17.61,1.2804999999999997,1.8,-0.26,0.26,6171.0,-109.0,109.0,4.03,4.981437376999999,2.0837008679999993,6.611234068,4.772797190999995,105.27947569999996,97.15777423000007,110.55735559999994,809.3497377000004,799.7038897000003,825.617805,1.8,19.535851,4.2097455,1.5034094,3.5097884,1.9042337,3.3275991,2.0129536,3.3275991,1.8380583,3.3275991,5.5397695,0.47921116610000025,0.0,0.0,0.0,0.2987641631000002,1.32278,2.3086002,4.629041316000001
433,3.0,2016.0,25.942203,-0.0001029,0.0001029,285.2962,46.603439,14.817,567.0,-30.37,28.37,0.81,0.77,-0.04,0.04,5044.0,-47.72,49.53,4.58,0.15983645,0.15983645,0.15983645,0.15983645,13.459186,13.459186,13.459186,487.97728,487.97728,487.97728,0.77,19.019747,0.34385109,0.45832375,1.1061969,0.58053419,1.048774,0.61433812,1.048774,0.56044029,1.048774,1.5832481,0.42957521,0.0,0.0,0.0,0.35078494,1.92812,4.3771005,0.15983645
434,3.0,2016.0,114.34219,-0.004097,0.004097,290.14655,39.665821,15.015,1483.0,-210.31,584.97,1.18,1.27,-0.17,0.51,6132.0,-146.65,88.96,4.29,0.48708855,0.48708855,0.48708855,0.48708856,8.6116988,8.6116988,8.6116988,436.43253,436.43253,436.43253,1.27,19.343105,2.0431708,1.0498637,2.4529028,1.3297695,2.3255752,1.4057344,2.3255752,1.2835658,2.3255752,3.8593673,0.45448546,0.0,0.0,0.0,0.37926342,2.21958,5.5588379,0.48708855
435,3.0,2016.0,10.600523,-9.265e-05,9.265e-05,280.24946,43.915066,12.405,482.0,-59.4,98.61,1.13,1.26,-0.15,0.26,6150.0,-60.88,71.3,4.28,0.098345364,0.098345364,0.098345364,0.098345366,210.3887,210.3887,210.3887,970.28767,970.28767,970.28767,1.26,18.683298,2.0348397,1.0465729,2.4443135,1.3256006,2.3174318,1.4013074,2.3174318,1.279538,2.3174318,3.8514909,0.46545916,0.0,0.0,0.0,0.29946383,0.96406,0.85235786,0.098345364
436,3.0,2014.0,25.672083,-7.5e-05,7.5e-05,293.62604,41.272827,13.004,648.18,-9.91,9.91,1.1221000000000005,1.23,-0.24,0.24,6065.0,-117.0,117.0,4.29,0.175,0.175,0.175,0.175,59.888853,59.888853,59.888853,708.73097,708.73097,708.73097,1.23,19.57507,1.8340961,0.99877317,2.3368451,1.2650599,2.2155419,1.3374004,2.2155419,1.2211176,2.2155419,3.6565778,0.47303549279999985,0.0,0.0,0.0,0.25410006,2.45499,6.5964694,0.175
437,3.0,2016.0,41.805985,-0.0002082,0.0002082,290.1315,41.381498,14.502,892.0,-87.3,192.1,1.04,1.04,-0.09,0.22,5860.0,-133.91,94.6,4.42,0.23878827,0.23878827,0.23878827,0.23878828,20.041019,20.041019,20.041019,539.0448,539.0448,539.0448,1.04,19.342101,1.1427357,0.79827642,1.8767299,1.0111137,1.7793106,1.0691175,1.7793106,0.9760237,1.7793106,2.8862681,0.45452825,0.0,0.0,0.0,0.30337021,2.27563,5.7992597,0.23878827
438,3.0,2008.0,3810.0,-420.0,420.0,296.74213,34.419525,7.832,46.02,-0.07,0.07,1.0,1.470099999999999,-0.1581000000000001,0.1602000000000002,5830.0,-40.0,40.0,4.126700000000004,5.0452673,3.65772,6.12228,4.9296515,101.13116848999996,97.22877709999999,111.45895140000002,796.5105337999998,799.0913757000003,827.7404928,1.470099999999999,19.782809,1.739510951,1.0102638149999994,2.3912316539999994,1.2799010659999994,2.267319619,1.3537968390000013,2.267184692,1.2353027210000014,2.26640378,3.5620462879999994,0.46133648,0.0,0.0,0.0,0.07941503138999996,13.35605,632.47773,4.89
439,3.0,2017.0,8.509,-0.045,0.045,8.739684,4.381469,8.94,47.36,-0.15,0.15,0.94,0.87,-0.01,0.01,5528.0,-162.0,162.0,4.53,0.082596536,0.0496448,0.1054952,0.0788836,112.81121,56.902833,256.95186,809.19162,699.7266,1020.018,0.87,0.58264563,0.63328513,0.60608464,1.4382146,0.76768646,1.3635579,0.81197505,1.3635579,0.74107941,1.3635579,2.1486388,0.4519188,0.0,0.0,0.0,0.24113308,2.5209198,6.9000459,0.07757
440,3.0,2016.0,1939.021848886667,-543.8773649999999,2713.8094899999996,272.01926,-29.731583,15.841640000000007,3000.0,-1100.0,800.0,0.56,1.4977999999999991,-0.30980000000000024,0.5703999999999999,4412.16,-220.33839999999992,203.9636,4.0825000000000005,2.7,2.7,2.7,2.7000001,100.94489243999999,97.15690389000005,111.24196559999994,796.7137935999998,799.2827492,827.2664635999998,1.4990999999999994,18.134618,1.7386077769999995,1.0098540919999996,2.3911157560000014,1.2793120769999995,2.2672724809999987,1.3534267840000007,2.266316751999999,1.2348469150000008,2.266439547999999,3.560289948000002,0.38025984,0.0,0.0,0.0,0.13564223820000007,6.5603285,34.99922,2.7
441,3.0,2016.0,649.0,-3.0,3.0,225.89771,-27.842573,8.4,47.0,-189.90319999999997,409.56869999999975,0.95,1.030000000000001,-0.1201999999999999,0.2949999999999999,5799.0,-19.0,19.0,4.39,1.518408,0.9648,1.9152,1.4603408,0.54794413,0.29241269,1.1522584,214.54773,187.3458,263.95651,1.0288728,15.059848,1.0725671,0.77623641,1.8277757,0.98319907,1.7328975,1.0396575,1.7328975,0.94908655,1.7328975,2.7962501,0.51356411,1.0,1.0,0.0,0.35604313,13.555855,451.31576,1.44
442,3.0,2018.0,2.399094,-0.000118,0.000125,16.654982,10.189687,12.703,321.63,-6.69,6.69,1.01,0.95,-0.03,0.04,5716.0,-50.0,50.0,4.57,0.03518154,0.03518154,0.03518154,0.035181541,697.38892,697.38892,697.38892,1309.2231,1309.2231,1309.2231,0.95,1.1103322,0.86318669,0.69983489,1.6515627,0.88642914,1.5658316,0.93740112,1.5658316,0.85568457,1.5658316,2.5085118,0.46286917,0.0,0.0,0.0,0.27237636,1.6815,3.4695604,0.03518154
443,3.0,2014.0,10.3117,-917.9892,2193.942,281.48275,47.208031,11.492,108.13,-0.22,0.22,0.81,0.76,-0.07,0.07,4909.0,-41.0,41.0,4.58,0.086408821,0.086408821,0.086408821,0.086408823,40.250549,40.250549,40.250549,641.7086,641.7086,641.7086,0.76,18.765518,0.30053009,0.4312189,1.0464277,0.54620325,0.99210692,0.57809681,0.99210692,0.52730129,0.99210692,1.4801569,0.43004391,0.0,0.0,0.0,0.32472371,1.17705,3.813936,0.086408821
444,3.0,2012.0,2093.3,-32.7,32.7,348.72428,56.730328,8.94,165.97,-0.9,0.9,1.0,2.9,-0.4,0.4,4820.0,-20.0,20.0,3.51,3.456,1.92,4.48,3.2676388,0.43334441,0.20263608,1.1032409,200.14562,170.93229,261.10338,2.9,23.248286,4.0669871,1.592611,3.8791417,2.0172829,3.6777714,2.1352957,3.6777714,1.9474781,3.6777714,5.4450287,0.46133648,1.0,1.0,0.0,0.32778158,13.766628,317.828,3.2
445,3.0,2011.0,1.9000693,-2.8e-06,2.8e-06,98.17241,-0.031586,15.0,870.0,-90.0,90.0,0.95,1.0,-0.13,0.13,5440.0,-100.0,100.0,4.4,0.0295944,0.02714,0.03186,0.029523653,904.55384,773.02351,1065.2819,1395.5035,1343.3621,1455.4961,1.0,6.5448277,0.78466493,0.67803568,1.6134445,0.85882391,1.5296916,0.90844952,1.5296916,0.82906719,1.5296916,2.3916955,0.4535157,0.0,0.0,0.0,0.062762778,14.6851,1102.8632,0.0295
446,3.0,2016.0,20.925392,-0.0002521,0.0002521,289.18266,47.873383,13.966,883.0,-97.28,134.46,1.09,1.19,-0.13,0.18,5956.0,-55.35,69.05,4.32,0.15290938,0.15290938,0.15290938,0.15290939,68.286218,68.286218,68.286218,732.366,732.366,732.366,1.19,19.278845,1.5966191,0.93809278,2.2002873,1.1882049,2.0860726,1.2562641,2.0860726,1.146952,2.0860726,3.4116497,0.4742635,0.0,0.0,0.0,0.3071254,1.30036,2.2425611,0.15290938
447,3.0,2014.0,63.33627,-0.00062,0.0006,286.54001,49.437326,15.921,226.0,-18.0,28.0,0.5,0.48,-0.09,0.07,3740.0,-130.0,130.0,4.77,0.26888475,0.17085,0.33915,0.25860202,0.6579819,0.35113481,1.3836542,224.59151,196.11616,276.31331,0.48,19.102668,0.040388482,0.16381133,0.42004317,0.20749174,0.39823333,0.21991711,0.39823333,0.20029409,0.39823333,0.54261593,0.366163,1.0,1.0,2.0,0.75011209,1.80481,3.9125102,0.255
448,3.0,2016.0,6.9336648,-3.537e-05,3.537e-05,294.17109,40.055165,14.042,966.0,-130.67,190.25,1.11,1.26,-0.17,0.26,5988.0,-64.57,82.2,4.28,0.073664647,0.073664647,0.073664647,0.073664648,337.00682,337.00682,337.00682,1091.5775,1091.5775,1091.5775,1.26,19.611407,1.8287608,1.0020189,2.3484768,1.2691737,2.2265697,1.3418346,2.2265697,1.2251035,2.2265697,3.6512555,0.47904187,0.0,0.0,0.0,0.2881146,1.37883,2.4771268,0.073664647
449,3.0,2018.0,9.283188,-0.0023,0.002052,183.79384,-3.495612,12.631,941.09,-47.72,47.72,0.99,2.57,-0.25,0.31,4972.0,-50.0,50.0,3.63,0.086136269,0.086136269,0.086136269,0.086136271,487.4244,487.4244,487.4244,1197.076,1197.076,1197.076,2.57,12.252923,3.6164243,1.4915078,3.6101449,1.8892157,3.4227408,1.9993854,3.4227408,1.8238322,3.4227408,5.1345627,0.45979353,0.0,0.0,0.0,0.13138876,6.12066,31.110601,0.086136269
450,3.0,2019.0,84.288,-0.127,0.127,51.546322,-30.617809,7.885,29.16,-59.21439999999998,95.9103,0.89,1.470099999999999,-0.20400000000000013,0.23390000000000005,5605.0,-132.0,247.0,4.119000000000002,0.39096,0.2172,0.5068,0.36965164,107.78425459999993,97.17843612000004,111.33550249999999,817.6871583,799.7865396000004,827.4553096000003,1.469999999999999,3.4364216,1.737394481,1.010007606,2.3897694519999995,1.2794562669999991,2.2665443799999982,1.3536759300000007,2.2659922659999983,1.2350919980000006,2.265582581999999,3.5598348880000015,0.44375963,0.0,0.0,0.0,0.09738515585999999,9.5234156,65.898458,0.362
451,3.0,2014.0,92.743711,-0.001413,0.001413,293.61373,47.838998,15.847,474.33,-7.96,7.96,0.6435000000000002,0.57,-0.02,0.02,4351.0,-100.0,100.0,4.72,0.341,0.341,0.341,0.34100001,0.89719312,0.89719312,0.89719312,247.9513,247.9513,247.9513,0.57,19.574249,0.10432651,0.25956698,0.64580308,0.32878223,0.61227667,0.34821324,0.61227667,0.31740187,0.61227667,0.87208962,0.3895287771000001,1.0,1.0,2.0,0.79154425,1.81602,3.9538581,0.341
452,3.0,2016.0,4.6058749,-6.3e-06,6.3e-06,285.09642,-54.893192,12.612,351.0,-15.0,15.0,1.03,1.07,-0.04,0.04,5670.0,-110.0,110.0,4.39,0.05543339,0.0460995,0.0634005,0.054922268,358.18704,263.75644,498.8799,1103.1074,1026.705,1204.0483,1.07,19.006429,1.0602016,0.77772237,1.8377413,0.98508469,1.7423457,1.041774,1.7423457,0.95092464,1.7423457,2.7800845,0.47998872,0.0,0.0,0.0,0.067162776,14.02371,207.54169,0.05475
453,3.0,2008.0,2172.0,-158.0,158.0,291.28986,-66.468796,8.4,26.9,-0.02,0.02,0.63,0.79,-0.01,0.01,4918.0,-15.0,15.0,4.45,3.3456,1.56,4.44,3.0937485,0.041430663,0.016593232,0.134415,109.54099,91.438197,154.26125,0.79,19.419325,0.32711234,0.44970081,1.0908741,0.56961327,1.0342461,0.60286753,1.0342461,0.54990099,1.0342461,1.5442309,0.39548618,0.0,0.0,0.0,0.10542585,14.144978,171.62712,3.0
454,3.0,2016.0,1.1511665,-5.7e-07,5.7e-07,289.07223,47.40707,14.44,170.0,-9.36,9.38,0.56,0.54,-0.02,0.02,3934.0,-35.14,38.91,4.72,0.017714585,0.017714585,0.017714585,0.017714585,199.41216,199.41216,199.41216,957.37662,957.37662,957.37662,0.54,19.271483,0.062576834,0.20317966,0.51595856,0.25735839,0.48917025,0.27270719,0.48917025,0.24843887,0.48917025,0.67541479,0.35868373,0.0,0.0,0.0,0.28103923,1.60303,3.1991632,0.017714585
455,3.0,2016.0,16.338896,-1.826e-05,1.826e-05,290.32732,42.898281,13.781,1029.0,-26.94,35.87,1.0,2.52,-0.07,0.08,4908.0,-47.77,45.26,3.64,0.1259867,0.1259867,0.1259867,0.12598671,207.9977,207.9977,207.9977,967.51909,967.51909,967.51909,2.52,19.355156,3.3014745,1.4293137,3.4686211,1.8104397,3.2885627,1.916156,3.2885627,1.7477876,3.2885627,4.9058893,0.54142992,0.0,0.0,0.0,0.09045403,10.15626,73.50441,0.1259867
456,3.0,2016.0,14.796746,-0.0001134,0.0001134,281.83535,44.155926,11.714,364.0,-26.37,35.76,1.2,1.28,-0.09,0.12,6170.0,-62.49,67.21,4.3,0.12531819,0.12531819,0.12531819,0.1253182,135.4631,135.4631,135.4631,869.16086,869.16086,869.16086,1.28,18.789025,2.1274004,1.0688097,2.4952423,1.3537653,2.365717,1.431058,2.365717,1.3067198,2.365717,3.938115,0.44996013,0.0,0.0,0.0,0.30320033,0.97527,0.88841861,0.12531819
457,3.0,2014.0,8.990889,-2.1e-05,2.1e-05,297.71185,45.261925,13.431,634.97,-7.15,7.15,1.0806,1.21,-0.23,0.23,5979.0,-132.0,132.0,4.31,0.087,0.087,0.087,0.087000002,221.4803,221.4803,221.4803,982.83063,982.83063,982.83063,1.21,19.847458,1.6763844,0.95989282,2.2502111,1.2158165,2.1334049,1.2854323,2.1334049,1.1736006,2.1334049,3.4958322,0.47436717799999983,0.0,0.0,0.0,0.23197289,2.60072,7.2749643,0.087
458,3.0,2016.0,52.629842,-0.0002898,0.0002898,294.78914,46.98399,15.004,861.0,-63.98,94.09,0.92,0.89,-0.06,0.1,5533.0,-107.5,95.38,4.51,0.26725565,0.26725565,0.26725565,0.26725565,9.3123128,9.3123128,9.3123128,445.05051,445.05051,445.05051,0.89,19.652611,0.66513736,0.62096085,1.4732878,0.78652905,1.3968105,0.83190063,1.3968105,0.75926846,1.3968105,2.2020108,0.44315817,0.0,0.0,0.0,0.37023093,2.21958,5.5588379,0.26725565
459,3.0,2014.0,2.019999,-3e-06,3e-06,288.58404,44.733799,14.137,438.88,-2.8,2.8,0.8387000000000002,0.8,-0.05,0.05,5106.0,-100.0,100.0,4.56,0.03,0.03,0.03,0.030000001,433.06128,433.06128,433.06128,1162.2037,1162.2037,1162.2037,0.8,19.238937,0.38975515,0.48646524,1.1713139,0.61617875,1.110511,0.65201329,1.110511,0.59484859,1.110511,1.6856201,0.43986970070000014,0.0,0.0,0.0,0.27943913,1.55819,3.0487196,0.03
460,3.0,2014.0,3.546511,-1.6e-05,1.6e-05,287.91636,42.437302,15.934,1884.37,-118.46,118.46,1.0384000000000004,1.02,-0.44,0.44,6002.0,-200.0,200.0,4.47,0.047,0.047,0.047,0.047000001,547.6174,547.6174,547.6174,1232.4356,1232.4356,1232.4356,1.02,19.194425,1.2096868,0.81425951,1.9078057,1.0313542,1.8087734,1.0903871,1.8087734,0.99553967,1.8087734,2.9696157,0.3605431669999998,0.0,0.0,0.0,0.24900225,2.16353,5.3226161,0.047
461,3.0,2018.0,0.365257,-2.9e-05,2.9e-05,183.75134,-5.781991,12.823,300.88,-4.56,4.56,0.94,0.88,-0.03,0.05,5456.0,-50.0,50.0,4.55,0.0097937989,0.0097937989,0.0097937989,0.0097937991,6409.8679,6409.8679,6409.8679,2279.5923,2279.5923,2279.5923,0.88,12.25009,0.61482488,0.59964466,1.4261687,0.75953078,1.3521373,0.80340603,1.3521373,0.73321298,1.3521373,2.1170908,0.4519188,0.0,0.0,0.0,0.29287171,1.05374,1.1724075,0.0097937989
462,3.0,2014.0,8.307872,-2e-05,2e-05,288.12096,47.966667,14.813,664.47,-9.05,9.05,0.8350999999999997,0.78,-0.28,0.28,5329.0,-200.0,200.0,4.6,0.077,0.077,0.077,0.077000002,74.144558,74.144558,74.144558,747.59215,747.59215,747.59215,0.78,19.208065,0.43960309,0.5106377,1.2196211,0.64679347,1.1563112,0.6842449,1.1563112,0.62439102,1.1563112,1.7901694,0.42557042130000033,0.0,0.0,0.0,0.27099859,2.02901,4.773015,0.077
463,3.0,2013.0,22.804,-782.2129999999999,2173.4959999999996,282.49222,43.980213,11.39,400.93,-3.97,3.97,1.09,1.61,-0.07,0.1,5889.55,-82.92390000000002,84.54349999999998,4.099699999999998,0.16192942,0.16192942,0.16192942,0.16192942,106.98990399999994,97.13013127000008,111.21272549999996,817.5980544000003,799.7790696000002,827.3601453000003,1.61,18.832816,1.7361472150000004,1.009884708,2.388998154999999,1.2792783259999994,2.2658445699999987,1.3531564850000004,2.2654728269999977,1.2348258250000004,2.265178019999998,3.559615377000002,0.47478096,0.0,0.0,0.0,0.2994617151000001,1.3452,0.89945325,0.16192942
464,3.0,2011.0,2.455239,-4e-06,4e-06,292.8729,41.064261,16.88,333.0,-33.0,33.0,0.59,0.55,-0.11,0.11,3820.0,-90.0,90.0,4.7,0.0301815,0.0267,0.0333,0.030045557,64.516155,52.045,80.955238,720.3966,684.28916,764.19844,0.55,19.524861,0.05771218,0.19554854,0.49941939,0.24769204,0.47348884,0.26250007,0.47348884,0.23910321,0.47348884,0.64863072,0.267303,0.0,0.0,0.0,0.097585553,10.7616,160.50314,0.03
465,3.0,2016.0,122.88081,-0.000709,0.000709,295.18164,49.945786,13.8,507.0,-20.21,22.34,0.95,0.89,-0.03,0.04,5533.0,-69.58,83.31,4.52,0.47541566,0.47541566,0.47541566,0.47541567,2.9428246,2.9428246,2.9428246,333.68448,333.68448,333.68448,0.89,19.678777,0.66513736,0.62096085,1.4732878,0.78652905,1.3968105,0.83190063,1.3968105,0.75926846,1.3968105,2.2020108,0.42778302,0.0,0.0,0.0,0.50263972,3.01549,9.3527288,0.47541566
466,3.0,2016.0,6.1100913,-2.806e-05,2.806e-05,294.91157,46.491463,12.716,538.0,-25.34,27.31,1.24,1.23,-0.05,0.06,6191.0,-76.47,80.54,4.35,0.070255757,0.070255757,0.070255757,0.070255759,403.43934,403.43934,403.43934,1141.7985,1141.7985,1141.7985,1.23,19.660773,1.9913247,1.0327435,2.4100384,1.3080826,2.284936,1.3827443,2.284936,1.2626205,2.284936,3.8100863,0.40551966,0.0,0.0,0.0,0.29606903,0.94164,0.78341907,0.070255757
467,3.0,2016.0,8.7041942,-1.277e-05,1.277e-05,287.59321,44.179417,15.07,782.0,-43.55,67.76,0.89,0.85,-0.04,0.07,5322.0,-81.73,65.68,4.54,0.079638904,0.079638904,0.079638904,0.079638906,81.879547,81.879547,81.879547,766.37048,766.37048,766.37048,0.85,19.172882,0.51930915,0.55521474,1.3264097,0.7032566,1.2575564,0.74398284,1.2575564,0.67889898,1.2575564,1.945704,0.44327599,0.0,0.0,0.0,0.22224558,3.06033,9.5900707,0.079638904
468,3.0,2016.0,0.58800076,-5.8e-07,5.8e-07,292.77338,44.178127,14.934,269.0,-10.85,10.27,0.64,0.61,-0.02,0.01,4105.0,-35.84,43.7,4.67,0.011834633,0.011834633,0.011834633,0.011834633,675.91393,675.91393,675.91393,1299.0257,1299.0257,1299.0257,0.61,19.518227,0.094667512,0.24894832,0.6268365,0.31533191,0.594293,0.33406888,0.594293,0.3044101,0.594293,0.83073834,0.37932058,0.0,0.0,0.0,0.29463171,1.06495,1.2177294,0.011834633
